քննարկվել	verb	mediopassive of քննարկել (kʻnnarkel)
քննել	verb	to examine, inspect, study
քննություն	noun	examination, exam
քննվել	verb	mediopassive of քննել (kʻnnel)
քնքուշ	adj	delicate
քշել	verb	to chase away, to drive away | to drive (a vehicle, a pack animal)
քո	pron	your, thy
քոթակ	noun	beating, cudgelling, drubbing
քոթոթ	noun	bear cub | puppy
քոլոզ	noun	a kind of women's headgear | a kind of Kurdish headgear made of felt
քող	noun	veil | veil, cover, disguise
քոմենթ	noun	comment (on an Internet site, story, page, etc.)
քոմենթչի	noun	commenter (one who leaves a comment on an Internet site, story, page, etc.)
քոմուր	noun	alternative spelling of քյոմուր (kʻyomur)
քոնը	pron	yours
քոշ	noun	he-goat, billygoat | agha, bigwig | elderly
քոչ	noun	roaming from place to place | camp of nomads
քոչարի	noun	kochari
քոչել	verb	to roam from place to place; to be a nomad, to lead a nomad's life | to migrate
քոչվոր	adj	nomadic, migratory
քոչվոր	noun	nomad
քոչվորական	adj	nomadic
քոռ	adj	blind | blunt, dull
քոռ	noun	blind person
քոռանալ	verb	to go blind | used in various interjections
քոս	noun	itch, scab, mange | lichen; moss
քով	postp	close to, near, by
քոր	noun	itch, itching
քորել	verb	to scratch (an itching body part)
քորուք	noun	bellows
քու	pron	alternative form of քո (kʻo)
քուանշ	noun	When player A makes a bid, if the opposing team believes that player A's team will not be successful, either player in the opposing team can say քուանշ (kʻuanš). This can be called at any time, and by either player in the team. Similarly, if player A's team believes that player B's team քուանշ (kʻuanš) will be unsuccessful, they can call a սրել (srel), resulting in the final score being quadrupled.
քութեշ	noun	scarlet fever, scarlatina
քուլա	noun	flock of scutched cotton | snowflake | cloud, puff (mass of dust, steam or smoke)
քուղ	noun	cord, rope; tow
քույր	noun	sister | nurse | nun
քույրական	adj	sisterly
քուն	noun	sleep, slumber
քունել	verb	to fuck
քունեմ աչքդ	intj	fuck you! fuck off! go fuck yourself!
քունեմ բերանդ	intj	fuck you! fuck off! go fuck yourself!
քունեմ քեզ	intj	fuck you!
քունվիր	intj	fuck you! fuck off! fuck yourself! go fuck yourself!
քունք	noun	temple (part of the cranium)
քուչա	noun	alley, street
քուջ	noun	crop, craw
քուջուջ	noun	alternative form of քջուջ (kʻǰuǰ)
քուջուջել	verb	alternative form of քջջել (kʻǰǰel)
քուռաթ	noun	leek, Allium ampeloprasum (syn. Allium porrum)
քուռակ	noun	young of a horse or a donkey, colt, foal | a generic mild insult
քուր	noun	alternative form of քույր (kʻuyr)
քուրա	noun	furnace | blaze, glow, gleam
քուրդ	noun	Kurd | Turk
քուրձ	noun	haircloth, sackcloth
քուրմ	noun	pagan priest
քուրչ	noun	alternative form of քուրջ (kʻurǰ)
քուրջ	noun	old cloth, rag
քուֆթա	noun	alternative form of քյուֆթա (kʻyuftʻa)
քուֆտա	noun	alternative form of քյուֆթա (kʻyuftʻa)
քչփորել	verb	to pick, to peck, to dig
քչքչալ	verb	to flow with a murmuring sound, to purl, to babble | to sough, to murmur, to rustle (of leaves, stalks, etc.) | to tweet, to twitter, to chirrup (of birds) | to laugh loudly, to cackle, to roar, to guffaw
քջուջ	noun	rummaging, digging of fowl in search of food
քջուջել	verb	alternative form of քջջել (kʻǰǰel)
քջջել	verb	to rummage, dig (in search of food)
քսակ	noun	pouch, sack, small bag | money, dough, wealth | rubber cloth (for making waterproof clothing) | the pouch or sac of an animal
քսան	num	twenty
քսաներեք	num	twenty-three
քսաներորդ	adv	twentiethly
քսաներորդ	noun	the twentieth part
քսաներորդ	num	twentieth
քսանյութ	noun	lubricant (substance used to reduce friction between objects or surfaces)
քսել	verb	to spread (on)
քսենոն	noun	xenon
քսերոքս	noun	photocopier, copier, xerox | photocopy (copy made using a photocopier)
քսիլոֆոն	noun	xylophone
քսուք	noun	ointment, unguent; cream; lubricant; grease
քվազար	noun	quasar
քվարկ	noun	quark
քվարց	noun	alternative form of կվարց (kvarcʻ)
քվե	noun	vote, ballot
քվեաթերթիկ	noun	ballot paper
քվեատուփ	noun	ballot box
քվեարկել	verb	to vote, ballot
քվեարկող	noun	voter
քվեարկող	verb	subject participle of քվեարկել (kʻvearkel)
քվեարկություն	noun	vote, voting, ballot, poll
քրավաթ	noun	necktie, tie
քրդերեն	adj	Kurdish (of or pertaining to the language)
քրդերեն	adv	in Kurdish
քրդերեն	noun	Kurdish (language)
քրեական	adj	criminal, penal
քրեակատարողական	adj	correctional, penitentiary, penal
քրեղան	noun	a kind of clay bowl
քրթմնջալ	verb	to mutter, to murmur, to complain whispering
քրինջ	adj	cringe, cringy, cringeworthy
քրինջ	noun	cringe, cringeworthiness (awkwardness or embarrassment which causes an onlooker to cringe)
քրիստոնեական	adj	relational adjective of քրիստոնյա (kʻristonya, “Christian”)
քրիստոնեանալ	verb	to become Christian
քրիստոնեացնել	verb	causative of քրիստոնեանալ (kʻristoneanal)
քրիստոնեացում	noun	Christianization
քրիստոնեություն	noun	Christianity
քրիստոնյա	adj	Christian
քրիստոնյա	noun	Christian
քրիստոսածանոթ	adj	having the knowledge of Jesus Christ, knowing Jesus, Christian
քրմուհի	noun	pagan priestess
քրոմ	noun	chromium
քրոմոսոմ	noun	chromosome
քրոնիկ	adj	chronic
քրոջ	noun	dative singular of քույր (kʻuyr)
քրտինք	noun	sweat, perspiration
քրտնաջան	adj	strenuous, painstaking, laborious
քրտնել	verb	to sweat, to perspire | to toil | to be shy, ashamed
քրքիջ	noun	loud laughter
քրքմածաղիկ	noun	crocus
քրքում	noun	saffron (the plant and the spice and dye made from it) | saffron (colour)
քրքրել	verb	to stir, turn upside down, rake, rummage | to wear out, use up, fray
քցել	verb	alternative form of գցել (gcʻel)
քֆուր	noun	profanity, swearing, swear word, curse
օ	character	The 38th letter of Armenian alphabet. Represents close-mid back rounded vowel: [o]. Transliterated as ō (Hübschmann-Meillet-Benveniste) or ò (ISO 9985).
օ̈	character	A letter used in Armenian dialectology. Represents the open-mid front rounded vowel: [œ]. Transliterated as ö. Present in the Syunik, Artsakh, Hadrut, Agulis, Karin, and Van regional dialects. Sometimes represented as էօ.
օազիս	noun	oasis
օբյեկտ	noun	object | facility, property; building, structure
օբյեկտիվություն	noun	objectivity
օբսիդիան	noun	obsidian
օգանեսոն	noun	oganesson
օգնական	adj	assistant | helping, assisting, aiding | advantageous, beneficial
օգնական	noun	help, helper, assistant | rescuer, savior, help (especially of God) | support, encouragement
օգնականություն	noun	alternative form of օգնություն (ōgnutʻyun)
օգնակոչ	noun	alarm (a call for help)
օգնահաս	adj	helping, assisting, aiding
օգնամերժ	adj	refusing or declining to help | refusing or declining help
օգնամերժություն	noun	refusal to accept or receive help
օգնել	verb	to help, to assist, to aid
օգնություն	noun	help, assistance; aid; relief
օգոստոս	noun	August (month)
օգոստոսյան	adj	August (attributive)
օգուտ	noun	use; benefit; good | advantage, benefit
օգս	noun	abbreviation of օգոստոս (ōgostos, “August”)
օգտագործել	verb	to use, utilize
օգտագործում	noun	use, usage, utilization
օգտագործվել	verb	mediopassive of օգտագործել (ōgtagorcel)
օգտակար	adj	useful, helpful, beneficial
օգտակար մոդել	noun	utility model
օգտակարություն	noun	usefulness
օգտանուն	noun	username
օգտատեր	noun	user
օգտվել	verb	to use, utilize; to take advantage of; to enjoy
օդ	noun	air | shoe
օդակայան	noun	airport
օդակարգավորիչ	noun	air conditioner
օդային	adj	air (attributive); aerial
օդանավ	noun	plane, airplane
օդանավակայան	noun	airport
օդանցք	noun	fortochka | air hole, airway, (air) vent
օդաչու	adj	traveling through the air
օդաչու	noun	pilot (controller of aircraft)
օդապար	adj	floating, flying through the air
օդապարիկ	adj	floating, flying through the air
օդապարիկ	noun	hot-air balloon, aerostat | kite (toy)
օդապարուկ	noun	kite (toy)
օդատեսիլ	noun	mirage
օդատիեզերական	adj	aerospace
օդերևութաբան	noun	meteorologist
օդերևութաբանական	adj	meteorologic, meteorological
օդերևութաբանություն	noun	meteorology
օդերևույթ	noun	meteor | atmospheric phenomenon | mirage
օդորակիչ	noun	air conditioner
օթ	noun	spending/passing the night | sleeping place, lodging, inn
օթաղ	noun	room, chamber
օթարան	noun	lodging or sleeping place, | a room in an apartment used for resting
օթել	verb	synonym of օթևանել (ōtʻewanel)
օթո	noun	car, automobile
օթոց	noun	sofa, couch | blanket | coat | mat
օթևան	noun	lodging place
օժանդակ	adj	auxiliary; subsidiary
օժանդակ բայ	noun	auxiliary verb
օժանդակել	verb	to help, to assist, to support | to protect, to defend | to fortify, to secure
օժիտ	noun	dowry
օժտել	verb	to endow | to equip
օժտվել	verb	mediopassive of օժտել (ōžtel)
օլիգարխ	noun	oligarch
օլիգարխիա	noun	oligarchy
օծ	noun	anointing-oil
օծանելիք	noun	perfume, scent, cologne
օծել	verb	to perfume, to scent; to apply perfume | to steep, to douse | to anoint | to consecrate, to sanctify | to bestow, to confer (as of an academic title or degree)
օծյալ	adj	anointed | Messiah, Jesus
օկուպանտ	noun	occupier, occupant, occupying power, occupying army, invader
օկուպացիա	noun	military occupation
օկցիտանա	noun	Occitan (language)
օձ	noun	snake, serpent
օձաձուկ	noun	eel
օձամարտ	adj	fighting against snakes
օձիք	noun	collar
օղ	noun	ring, hoop | earring
օղազրահ	noun	chain mail
օղակ	noun	ring, hoop | unit, section; part, branch
օղի	noun	vodka | raki, arak
օղողել	verb	alternative form of ողողել (oġoġel)
օճառ	noun	soap
օմանական	adj	Omani
օմանյան	adj	Omani
օմանցի	noun	Omani (person)
օմար	noun	lobster
օմբուդսմեն	noun	ombudsman
օյաղ	adj	sober
օյին	noun	trick; prank | turn, move
օյինբազ	noun	clown, joker | ropewalker | prankster, trickster
օյինբազություն	noun	trickery | buffoonery
օնանիզմ	noun	onanism
օնոմաստիկա	noun	onomastics
օշինդր	noun	wormwood, Artemisia absinthium
օշնան	noun	soapwort (Saponaria) | saltwort (Salsola)
օպերա	noun	opera | opera house
օպերային	adj	opera; operatic
օպտիկա	noun	optics
օպտիմալ	adj	optimal
օպտիմալացում	noun	optimization
օջախ	noun	hearth | symbol of home and family life
օջախային	adj	local, focal
օս	noun	Ossetian
օսական	adj	Ossetian
օսեթ	noun	Ossetian
օսեթական	adj	Ossetian
օսեթերեն	adj	of or pertaining to the Ossetian language
օսեթերեն	adv	in Ossetian
օսեթերեն	noun	Ossetian (language)
օսերեն	adj	of or pertaining to the Ossetian language
օսերեն	adv	in Ossetian
օսերեն	noun	Ossetian (language)
օսլա	noun	starch
օսկերեն	noun	Oscan (language)
օսման	noun	Ottoman (person)
օսմանական	adj	Ottoman
օսմաներեն	adj	of or pertaining to the Ottoman Turkish language
օսմաներեն	adv	in Ottoman Turkish
օսմաներեն	noun	Ottoman Turkish (language)
օսմանյան	adj	Ottoman
օսմանուհի	noun	Ottoman (female)
օսմանցի	noun	Ottoman (person)
օսմիում	noun	osmium
օվկիանոս	noun	ocean
օտար	adj	strange, foreign, alien
օտար	noun	stranger; foreigner | a non-Armenian (similar to a goy for Jews)
օտարաբանություն	noun	borrowing (from another language), barbarism, xénisme
օտարագիր	adj	written by foreigners | written in a foreign script | written in a foreign language
օտարերկրացի	noun	foreigner
օտարերկրյա	adj	foreign
օտարոտի	adj	strange, foreign, alien
